id,host_id,latitude,longitude,host_response_rate,host_acceptance_rate,host_total_listings_count,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,bedrooms,host_listings_count,calculated_host_listings_count_shared_rooms,minimum_nights_avg_ntm,maximum_nights_avg_ntm,property_type,host_location,host_response_time,host_is_superhost,host_identity_verified,neighbourhood_cleansed,property_type.1,room_type,first_review,last_review,instant_bookable,has_availability
1860120,10470695.0,38.94334,-77.01426,,,2.0,2.0,1.0,1.0,$86.00,2.0,7.0,16.0,41.0,71.0,71.0,221.0,16.0,2.0,4.9,4.93,4.97,4.95,4.91,4.78,4.79,1.0,1.0,0.0,2.05,96.0,8256.0,0.0,1.0,0.0,2.0,7.0,Entire guest suite,"Washington, DC",,f,t,"Brightwood Park, Crestwood, Petworth",Entire guest suite,Entire home/apt,07/08/2016,08/06/2025,f,t
1865861,3138065.0,38.93584,-77.04107,100%,68%,3.0,4.0,2.0,2.0,$154.00,2.0,19.0,13.0,38.0,66.0,66.0,28.0,12.0,0.0,4.96,4.96,4.93,5.0,5.0,4.96,4.96,3.0,3.0,0.0,0.38,72.0,11088.0,2.0,3.0,0.0,2.0,19.0,Entire home,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home,Entire home/apt,27/05/2019,11/05/2025,f,t
1901631,9011212.0,38.90192,-77.00103,91%,98%,4.0,4.0,1.0,2.0,$178.00,30.0,1125.0,9.0,30.0,60.0,60.0,209.0,12.0,1.0,4.92,4.87,4.95,4.98,4.98,4.86,4.81,3.0,3.0,0.0,1.53,255.0,45390.0,2.0,4.0,0.0,28.9,1125.0,Entire home,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire home,Entire home/apt,21/03/2014,25/05/2025,f,t
1936134,10017900.0,38.95442,-77.07159,100%,100%,1.0,3.0,1.0,2.0,$149.00,3.0,15.0,12.0,22.0,38.0,275.0,283.0,16.0,2.0,4.94,4.96,4.96,4.99,4.99,4.95,4.9,1.0,1.0,0.0,2.14,96.0,14304.0,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,t,"North Cleveland Park, Forest Hills, Van Ness",Entire rental unit,Entire home/apt,09/08/2014,24/05/2025,f,t
2198232,11190236.0,38.94465,-77.01808,100%,98%,3.0,2.0,1.0,1.0,$80.00,2.0,7.0,10.0,14.0,35.0,193.0,282.0,29.0,1.0,4.8,4.91,4.76,4.93,4.85,4.53,4.82,1.0,0.0,1.0,2.06,174.0,13920.0,1.0,1.0,0.0,2.0,1125.0,Private room in home,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Private room in home,Private room,24/03/2014,24/05/2025,f,t
2241400,774839.0,38.9136,-77.02838,100%,100%,1.0,2.0,1.0,1.0,$90.00,28.0,120.0,0.0,0.0,24.0,259.0,86.0,8.0,1.0,4.89,4.93,4.94,4.92,4.99,4.86,4.8,1.0,1.0,0.0,0.62,255.0,22950.0,0.0,1.0,0.0,28.0,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire guest suite,Entire home/apt,30/01/2014,24/05/2025,f,t
2277705,11630609.0,38.8892,-76.98778,100%,96%,3.0,4.0,1.0,2.0,$148.00,3.0,60.0,9.0,9.0,9.0,21.0,396.0,24.0,2.0,4.88,4.96,4.91,4.96,4.96,4.92,4.85,1.0,1.0,0.0,2.87,144.0,21312.0,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,19/02/2014,06/06/2025,f,t
2285431,743745.0,38.91105,-77.08691,100%,100%,4.0,2.0,1.0,1.0,$120.00,2.0,60.0,23.0,23.0,23.0,185.0,40.0,15.0,3.0,4.85,4.83,4.9,4.9,4.93,4.88,4.85,2.0,0.0,2.0,0.4,90.0,10800.0,1.0,2.0,0.0,2.0,1125.0,Private room in guest suite,"Washington, DC",within an hour,t,t,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Private room in guest suite,Private room,07/04/2017,06/06/2025,t,t
2308259,11788216.0,38.90538,-77.06741,100%,92%,3.0,5.0,,,,3.0,365.0,0.0,0.0,0.0,0.0,149.0,20.0,2.0,4.7,4.76,4.59,4.78,4.73,4.93,4.73,1.0,1.0,0.0,1.08,120.0,,1.0,2.0,0.0,3.0,365.0,Entire rental unit,,within a few hours,f,f,"Georgetown, Burleith/Hillandale",Entire rental unit,Entire home/apt,01/03/2014,25/05/2025,f,t
2318183,8041566.0,38.93443,-77.03307,100%,86%,1.0,2.0,1.0,1.0,$104.00,2.0,90.0,18.0,48.0,78.0,168.0,52.0,6.0,2.0,4.9,4.88,4.88,4.9,4.96,4.71,4.78,1.0,1.0,0.0,0.39,36.0,3744.0,1.0,1.0,0.0,2.0,90.0,Entire rental unit,,within a day,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,18/08/2014,07/06/2025,f,t
2340172,4073665.0,38.87172,-76.97188,100%,100%,2.0,7.0,,,,2.0,31.0,0.0,0.0,0.0,64.0,108.0,24.0,0.0,4.97,4.95,4.96,4.98,4.97,4.81,4.94,1.0,1.0,0.0,1.44,144.0,,2.0,2.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire rental unit,Entire home/apt,21/04/2019,27/10/2024,t,t
2343987,11970274.0,38.89689,-76.99644,87%,95%,1.0,2.0,1.5,2.0,$77.00,2.0,1125.0,6.0,26.0,43.0,295.0,554.0,51.0,4.0,4.77,4.86,4.65,4.83,4.83,4.9,4.8,1.0,0.0,1.0,4.02,255.0,19635.0,1.0,1.0,0.0,2.0,1125.0,Private room in home,"Washington, DC",within a few hours,f,t,"Union Station, Stanton Park, Kingman Park",Private room in home,Private room,24/02/2014,02/06/2025,f,t
2361802,12062787.0,38.88277,-77.00837,,,1.0,4.0,,,,3.0,365.0,0.0,0.0,1.0,2.0,355.0,0.0,0.0,4.89,4.94,4.9,4.97,4.96,4.97,4.85,1.0,1.0,0.0,2.58,0.0,,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",,f,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,06/03/2014,03/09/2023,t,t
2466942,12615669.0,38.98661,-77.03505,100%,33%,1.0,4.0,2.0,3.0,$160.00,7.0,30.0,27.0,57.0,76.0,330.0,56.0,0.0,0.0,4.95,4.86,4.91,4.93,5.0,4.88,4.91,1.0,0.0,1.0,0.41,0.0,0.0,3.0,1.0,0.0,7.0,30.0,Private room in home,"Washington, DC",within an hour,f,t,"Colonial Village, Shepherd Park, North Portal Estates",Private room in home,Private room,11/05/2014,07/04/2024,f,t
2468252,4690322.0,38.92398,-77.0312,88%,0%,2.0,3.0,1.0,2.0,$106.00,31.0,1125.0,18.0,25.0,55.0,330.0,19.0,0.0,0.0,4.79,4.89,4.74,4.95,4.84,4.84,4.63,1.0,1.0,0.0,0.14,0.0,0.0,0.0,1.0,0.0,31.0,1125.0,Entire rental unit,"Washington, DC",within a day,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,26/05/2014,12/04/2020,f,t
2501531,12804388.0,38.92696,-77.05303,0%,0%,3.0,2.0,1.0,1.0,$200.00,31.0,365.0,29.0,59.0,89.0,179.0,10.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,2.0,0.0,2.0,0.09,0.0,0.0,1.0,3.0,0.0,31.0,365.0,Private room in bed and breakfast,"Washington, DC",a few days or more,f,t,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Private room in bed and breakfast,Private room,26/06/2016,23/06/2023,f,t
2538828,11133326.0,38.92865,-77.04022,100%,40%,1.0,2.0,1.0,1.0,$110.00,1.0,1125.0,0.0,0.0,0.0,167.0,167.0,5.0,0.0,4.85,4.85,4.83,4.96,4.97,4.9,4.8,1.0,1.0,0.0,1.24,30.0,3300.0,1.0,1.0,0.0,1.0,1125.0,Entire home,"Washington, DC",within an hour,t,f,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home,Entire home/apt,02/06/2014,31/07/2024,f,t
2543133,1518143.0,38.92365,-76.99386,100%,90%,1.0,6.0,,,,2.0,13.0,13.0,41.0,71.0,251.0,59.0,10.0,1.0,4.69,4.68,4.75,4.83,4.8,4.61,4.61,1.0,1.0,0.0,1.31,60.0,,3.0,1.0,0.0,2.0,1125.0,Entire home,"Mexico City, Mexico",within an hour,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home,Entire home/apt,02/10/2021,02/06/2025,f,t
2551952,11392153.0,38.92245,-77.04053,100%,97%,2.0,4.0,2.0,3.0,$314.00,3.0,1125.0,27.0,57.0,87.0,134.0,214.0,27.0,3.0,4.98,4.98,4.97,5.0,5.0,4.95,4.95,1.0,1.0,0.0,1.57,162.0,50868.0,2.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within a few hours,t,f,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire rental unit,Entire home/apt,31/03/2014,07/06/2025,f,t
2685655,2564662.0,38.9147,-77.06922,88%,55%,2.0,6.0,1.5,2.0,$305.00,4.0,1125.0,17.0,47.0,55.0,317.0,74.0,8.0,0.0,4.81,4.72,4.66,4.92,5.0,4.91,4.66,1.0,1.0,0.0,0.54,64.0,19520.0,2.0,1.0,0.0,4.0,1125.0,Entire townhouse,"Washington, DC",within a day,t,f,"Georgetown, Burleith/Hillandale",Entire townhouse,Entire home/apt,16/04/2014,21/04/2025,f,t
2690487,8519659.0,38.88196,-76.99618,100%,97%,2.0,4.0,1.0,1.0,$155.00,1.0,730.0,9.0,20.0,36.0,136.0,148.0,11.0,0.0,4.71,4.82,4.86,4.9,4.84,4.92,4.61,2.0,2.0,0.0,1.09,66.0,10230.0,1.0,2.0,0.0,2.0,730.0,Entire condo,"Washington, DC",within a few hours,t,t,"Capitol Hill, Lincoln Park",Entire condo,Entire home/apt,30/04/2014,18/02/2025,f,t
3136813,15059128.0,38.90982,-77.03225,100%,100%,1.0,3.0,1.0,2.0,$187.00,3.0,29.0,22.0,48.0,78.0,252.0,340.0,24.0,3.0,4.69,4.73,4.69,4.94,4.94,4.97,4.67,1.0,1.0,0.0,3.35,144.0,26928.0,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,f,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,14/02/2017,16/06/2025,f,t
3175218,5968774.0,38.93345,-77.02832,100%,98%,1.0,4.0,1.0,2.0,$96.00,2.0,30.0,7.0,17.0,41.0,218.0,406.0,46.0,4.0,4.96,4.95,4.97,4.97,4.98,4.84,4.88,1.0,1.0,0.0,3.32,255.0,24480.0,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,06/06/2015,11/06/2025,f,t
3201115,14139251.0,38.90353,-76.99023,100%,100%,2.0,2.0,1.0,1.0,$87.00,2.0,1125.0,4.0,8.0,14.0,273.0,399.0,29.0,1.0,4.64,4.82,4.65,4.89,4.9,4.51,4.69,1.0,1.0,0.0,2.97,174.0,15138.0,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,f,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire rental unit,Entire home/apt,12/06/2014,01/06/2025,f,t
3385117,17078364.0,38.93469,-77.06872,,0%,1.0,4.0,,,,31.0,1125.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.88,4.88,5.0,5.0,5.0,5.0,4.88,1.0,1.0,0.0,0.06,0.0,,2.0,1.0,0.0,31.0,1125.0,Entire home,"Washington, DC",,f,f,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire home,Entire home/apt,22/04/2015,30/09/2015,f,t
3526640,17403695.0,38.90329,-77.00347,100%,90%,5.0,1.0,1.5,1.0,$105.00,3.0,500.0,0.0,14.0,44.0,134.0,14.0,9.0,1.0,5.0,5.0,5.0,4.93,5.0,4.86,4.86,3.0,1.0,2.0,0.11,54.0,5670.0,1.0,4.0,0.0,8.8,500.0,Private room in townhouse,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Private room in townhouse,Private room,19/05/2015,19/05/2025,f,t
3538921,17403695.0,38.90141,-77.00233,100%,90%,5.0,1.0,1.5,1.0,$105.00,3.0,600.0,0.0,6.0,36.0,311.0,69.0,8.0,1.0,4.83,4.83,4.8,4.86,4.93,4.78,4.78,3.0,1.0,2.0,0.52,48.0,5040.0,1.0,4.0,0.0,5.0,600.0,Private room in townhouse,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Private room in townhouse,Private room,14/07/2014,22/05/2025,f,t
3544432,10327823.0,38.89409681,-76.97554383,100%,61%,4.0,2.0,1.0,2.0,$117.00,14.0,730.0,1.0,14.0,44.0,319.0,47.0,5.0,1.0,4.79,4.85,4.85,4.98,4.89,4.64,4.64,1.0,1.0,0.0,0.47,140.0,16380.0,0.0,3.0,0.0,14.0,730.0,Entire rental unit,"Washington, DC",within a day,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,09/03/2017,01/06/2025,f,t
3601131,14448941.0,38.90708,-77.02728,100%,99%,1.0,2.0,1.0,1.0,$139.00,3.0,30.0,5.0,17.0,30.0,213.0,195.0,19.0,1.0,4.81,4.93,4.59,4.83,4.9,4.81,4.76,1.0,1.0,0.0,1.57,114.0,15846.0,1.0,1.0,0.0,3.0,30.0,Entire condo,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire condo,Entire home/apt,01/04/2015,26/05/2025,f,t
3604624,17818537.0,38.94285,-77.07665,100%,75%,7.0,2.0,,,,31.0,365.0,0.0,0.0,0.0,103.0,100.0,2.0,0.0,4.56,4.78,4.72,4.84,4.81,4.92,4.67,1.0,1.0,0.0,0.81,124.0,,1.0,2.0,0.0,31.0,365.0,Entire guest suite,"San Miguel de Allende, Mexico",within a few hours,t,t,"Friendship Heights, American University Park, Tenleytown",Entire guest suite,Entire home/apt,13/04/2015,14/12/2024,t,t
3627430,5872012.0,38.91587,-77.01432,100%,96%,4.0,5.0,1.0,2.0,$143.00,2.0,30.0,8.0,28.0,52.0,220.0,492.0,45.0,3.0,4.61,4.77,4.66,4.85,4.84,4.72,4.63,2.0,2.0,0.0,3.79,255.0,36465.0,2.0,3.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,17/10/2014,01/06/2025,f,t
3633359,5047005.0,38.88296,-76.941,100%,100%,1.0,4.0,1.0,1.0,$79.00,2.0,10.0,7.0,26.0,51.0,218.0,460.0,48.0,3.0,4.97,4.97,4.93,4.97,4.99,4.76,4.96,1.0,1.0,0.0,5.72,255.0,20145.0,0.0,1.0,0.0,2.0,10.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Capitol View, Marshall Heights, Benning Heights",Entire townhouse,Entire home/apt,09/11/2018,12/06/2025,f,t
3635540,18332074.0,38.88426,-76.97856,100%,92%,1.0,4.0,1.0,2.0,$150.00,20.0,90.0,0.0,24.0,54.0,314.0,205.0,15.0,0.0,4.91,4.94,4.9,4.97,4.96,4.86,4.89,1.0,1.0,0.0,1.64,255.0,38250.0,1.0,1.0,0.0,20.0,90.0,Entire guest suite,United States,within an hour,f,t,"Capitol Hill, Lincoln Park",Entire guest suite,Entire home/apt,09/03/2015,28/10/2024,f,t
3637629,9703984.0,38.89562,-76.99759,100%,99%,7.0,2.0,1.0,1.0,$97.00,2.0,4.0,6.0,24.0,43.0,213.0,316.0,57.0,5.0,4.84,4.91,4.85,4.92,4.89,4.95,4.83,1.0,0.0,1.0,2.54,255.0,24735.0,1.0,1.0,0.0,2.0,1125.0,Private room in home,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Private room in home,Private room,30/03/2015,16/06/2025,t,t
3645740,13242517.0,38.91936,-77.03817,100%,86%,2.0,2.0,,,,2.0,730.0,0.0,0.0,0.0,0.0,35.0,6.0,0.0,4.94,4.91,4.94,4.94,4.94,4.86,4.8,1.0,1.0,0.0,0.26,36.0,,1.0,1.0,0.0,2.0,730.0,Entire condo,"Washington, DC",within an hour,t,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire condo,Entire home/apt,02/08/2014,19/04/2025,f,t
3810218,9391057.0,38.93014,-77.03819,100%,99%,2.0,4.0,1.0,3.0,$95.00,31.0,1125.0,0.0,15.0,24.0,227.0,237.0,4.0,0.0,4.9,4.97,4.93,4.93,4.96,4.91,4.81,2.0,2.0,0.0,2.39,248.0,23560.0,1.0,2.0,0.0,31.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,30/04/2017,03/05/2025,f,t
3861766,8354112.0,38.91503,-77.0406,100%,95%,4.0,2.0,1.0,1.0,$145.00,28.0,90.0,0.0,0.0,0.0,258.0,203.0,11.0,0.0,4.94,4.94,4.96,4.98,4.95,4.97,4.89,2.0,2.0,0.0,1.54,255.0,36975.0,1.0,2.0,0.0,27.3,90.0,Entire rental unit,"Washington, DC",within a few hours,t,f,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,28/08/2014,15/05/2025,f,t
3897112,476901.0,38.91173,-77.00862,,,4.0,4.0,1.0,2.0,$131.00,2.0,1125.0,0.0,0.0,8.0,188.0,104.0,2.0,0.0,4.96,4.98,4.99,4.98,4.97,4.7,4.89,1.0,1.0,0.0,0.8,12.0,1572.0,1.0,2.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",,,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,14/10/2014,01/08/2024,f,t
3907276,20236500.0,38.91502,-77.04245,100%,100%,3.0,2.0,1.0,1.0,$148.00,2.0,730.0,15.0,40.0,52.0,52.0,95.0,26.0,5.0,4.86,4.82,4.8,4.91,4.98,4.98,4.83,1.0,1.0,0.0,0.74,156.0,23088.0,1.0,2.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,06/11/2014,08/06/2025,t,t
4016001,17672355.0,38.95047011,-77.02867124,100%,91%,1.0,3.0,1.0,1.0,$90.00,2.0,1125.0,27.0,57.0,87.0,362.0,38.0,38.0,3.0,4.89,4.92,4.87,4.97,4.92,4.92,4.87,1.0,1.0,0.0,3.99,228.0,20520.0,1.0,1.0,0.0,2.0,1125.0,Entire home,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire home,Entire home/apt,05/09/2024,03/06/2025,f,t
4054129,7808700.0,38.95877,-77.02372,100%,75%,3.0,2.0,1.0,2.0,$67.00,31.0,1125.0,0.0,0.0,0.0,269.0,30.0,1.0,0.0,4.83,4.93,4.8,4.97,4.97,4.7,4.87,1.0,1.0,0.0,0.4,62.0,4154.0,1.0,1.0,0.0,31.0,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire guest suite,Entire home/apt,05/05/2019,16/11/2024,f,t
4055607,21032851.0,38.88949,-76.99161,100%,97%,2.0,5.0,1.5,2.0,$218.00,2.0,30.0,2.0,7.0,22.0,71.0,497.0,20.0,5.0,4.9,4.94,4.91,4.94,4.94,4.96,4.87,1.0,1.0,0.0,3.82,120.0,26160.0,2.0,2.0,0.0,2.0,1125.0,Entire condo,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire condo,Entire home/apt,14/10/2014,13/06/2025,f,t
4083095,21132530.0,38.91367,-77.0424,100%,76%,2.0,2.0,1.0,1.0,$111.00,3.0,21.0,7.0,15.0,26.0,253.0,468.0,39.0,1.0,4.9,4.91,4.87,4.95,4.96,4.98,4.9,1.0,1.0,0.0,3.6,234.0,25974.0,1.0,2.0,0.0,3.0,21.0,Entire rental unit,"Washington, DC",within a few hours,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,17/10/2014,24/05/2025,f,t
4244705,21506582.0,38.91243,-77.021,100%,100%,4.0,2.0,1.0,1.0,$108.00,2.0,1125.0,17.0,33.0,61.0,169.0,551.0,53.0,1.0,4.85,4.88,4.87,4.92,4.92,4.75,4.73,3.0,1.0,2.0,4.23,255.0,27540.0,1.0,4.0,0.0,2.0,1010.9,Private room in rental unit,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Private room in rental unit,Private room,06/10/2014,18/05/2025,f,t
4325533,22461157.0,38.90908051,-77.0637207,100%,90%,1.0,3.0,1.0,3.0,$131.00,3.0,1125.0,5.0,17.0,31.0,297.0,247.0,33.0,3.0,4.79,4.85,4.91,4.91,4.89,4.98,4.73,1.0,1.0,0.0,1.91,198.0,25938.0,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Georgetown, Burleith/Hillandale",Entire rental unit,Entire home/apt,05/11/2014,05/06/2025,f,t
4408378,4192192.0,38.92712,-77.02932,100%,100%,4.0,6.0,,,,2.0,1125.0,2.0,10.0,23.0,261.0,518.0,40.0,4.0,4.88,4.92,4.89,4.95,4.98,4.79,4.83,2.0,2.0,0.0,4.02,240.0,,2.0,2.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,21/11/2014,11/06/2025,t,t
4420920,7920042.0,38.93639,-77.04329,100%,99%,6.0,2.0,1.0,1.0,$76.00,1.0,150.0,1.0,3.0,28.0,253.0,378.0,47.0,1.0,4.88,4.9,4.93,4.97,4.91,4.82,4.86,2.0,1.0,1.0,2.94,255.0,19380.0,1.0,4.0,0.0,1.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire rental unit,Entire home/apt,20/11/2014,08/06/2025,f,t
4480481,23247942.0,38.90437,-77.02842,100%,0%,4.0,2.0,1.0,1.0,$152.00,31.0,1125.0,4.0,15.0,15.0,287.0,31.0,1.0,0.0,4.77,4.87,4.9,4.94,4.94,4.97,4.84,1.0,1.0,0.0,0.28,62.0,9424.0,1.0,2.0,0.0,31.0,1125.0,Entire condo,"Washington, DC",within a day,f,t,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire condo,Entire home/apt,20/06/2016,18/08/2024,f,t
4482945,22756175.0,38.94417,-77.03488,100%,72%,3.0,1.0,1.0,1.0,$67.00,2.0,21.0,8.0,17.0,33.0,114.0,187.0,14.0,1.0,4.86,4.89,4.86,4.97,4.94,4.74,4.85,1.0,0.0,1.0,1.45,84.0,5628.0,1.0,1.0,0.0,2.0,21.0,Private room in townhouse,"Washington, DC",within a day,t,t,"Brightwood Park, Crestwood, Petworth",Private room in townhouse,Private room,12/11/2014,25/05/2025,f,t
4552932,5688329.0,38.89784,-77.00262,100%,97%,4.0,4.0,1.0,1.0,$157.00,2.0,1125.0,4.0,17.0,27.0,187.0,460.0,47.0,4.0,4.96,4.97,4.94,4.98,4.98,4.98,4.9,2.0,2.0,0.0,3.63,255.0,40035.0,1.0,3.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,17/01/2015,03/06/2025,f,t
4604357,23859573.0,38.92264,-77.0455,100%,97%,4.0,4.0,1.0,2.0,$179.00,2.0,1125.0,13.0,39.0,69.0,159.0,417.0,39.0,3.0,4.85,4.9,4.88,4.95,4.99,4.97,4.83,1.0,1.0,0.0,3.26,234.0,41886.0,2.0,3.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within a few hours,t,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire rental unit,Entire home/apt,18/12/2014,15/06/2025,f,t
4605036,23862725.0,38.9266,-76.98704,80%,36%,1.0,1.0,1.0,1.0,$60.00,31.0,1125.0,0.0,12.0,42.0,317.0,50.0,4.0,1.0,4.9,4.98,4.9,4.9,4.92,4.68,4.86,1.0,1.0,0.0,0.46,248.0,14880.0,1.0,1.0,0.0,31.0,1125.0,Entire bungalow,"Washington, D.C., DC",within a day,f,t,"Brookland, Brentwood, Langdon",Entire bungalow,Entire home/apt,17/07/2016,28/05/2025,f,t
4616068,17207062.0,38.89282,-77.00072,92%,100%,4.0,5.0,1.0,3.0,$170.00,1.0,1125.0,6.0,15.0,35.0,270.0,284.0,29.0,2.0,4.76,4.84,4.74,4.84,4.8,4.94,4.73,3.0,3.0,0.0,2.27,174.0,29580.0,1.0,3.0,0.0,1.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,06/03/2015,01/06/2025,t,t
4621063,245078.0,38.90587,-77.04486,83%,33%,5.0,2.0,1.0,0.0,$132.00,31.0,90.0,0.0,0.0,28.0,303.0,0.0,0.0,0.0,,,,,,,,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,31.0,90.0,Entire rental unit,"Washington, DC",within a day,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,,,f,t
4634946,21569885.0,38.92372,-77.0289,100%,91%,1.0,5.0,2.0,2.0,$87.00,2.0,7.0,0.0,12.0,33.0,52.0,373.0,35.0,3.0,4.87,4.89,4.74,4.97,4.98,4.86,4.89,1.0,0.0,1.0,2.92,210.0,18270.0,2.0,1.0,0.0,2.0,7.0,Private room in townhouse,"Washington, DC",within a few hours,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in townhouse,Private room,19/12/2014,01/06/2025,f,t
4730124,24426199.0,38.91166,-77.01039,100%,91%,3.0,2.0,1.0,1.0,$102.00,1.0,1125.0,19.0,49.0,75.0,165.0,380.0,33.0,3.0,4.89,4.94,4.87,4.96,4.94,4.71,4.82,3.0,1.0,2.0,3.05,198.0,20196.0,1.0,3.0,0.0,1.0,1125.0,Private room in home,"Washington, DC",within an hour,t,f,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in home,Private room,31/03/2015,31/05/2025,f,t
4730309,24426199.0,38.90987,-77.01164,100%,91%,3.0,3.0,1.0,1.0,$119.00,1.0,1125.0,16.0,46.0,76.0,166.0,344.0,20.0,1.0,4.69,4.76,4.65,4.93,4.91,4.62,4.69,3.0,1.0,2.0,2.74,120.0,14280.0,1.0,3.0,0.0,1.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,f,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,01/03/2015,25/05/2025,f,t
