id,host_id,latitude,longitude,host_response_rate,host_acceptance_rate,host_total_listings_count,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,bedrooms,host_listings_count,calculated_host_listings_count_shared_rooms,minimum_nights_avg_ntm,maximum_nights_avg_ntm,property_type,host_location,host_response_time,host_is_superhost,host_identity_verified,neighbourhood_cleansed,property_type.1,room_type,first_review,last_review,instant_bookable,has_availability
12152132,10292686,38.89034,-77.00323,100,87,31,4,1,2,125,31,365,0,0,15,290,55,0,0,4.78,4.84,4.76,4.89,4.91,4.98,4.73,16,16,0,0.49,0,0,1,21,0,31,365,Entire condo,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire condo,Entire home/apt,04/10/2016,01/04/2023,f,t
12173928,65403910,38.94813,-77.02496,100,100,2,3,0,1,81,3,1125,22,38,54,329,240,29,3,4.38,4.7,4.55,4.82,4.7,4.55,4.52,2,2,0,2.25,174,14094,1,2,0,3,1125,Entire townhouse,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire townhouse,Entire home/apt,09/11/2016,09/06/2025,f,t
12186429,3221627,38.89937,-77.00152,100,76,7,4,2.5,2,175,28,90,0,15,31,290,1,0,0,5,5,5,5,5,5,5,2,2,0,0.02,0,0,2,2,0,28,90,Entire townhouse,"Washington, DC",within a few hours,t,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,02/05/2022,05/02/2022,f,t
12202079,15365907,38.91136,-77.02112,100,93,5,2,1.5,1,99,3,90,16,37,50,50,372,57,9,4.97,4.97,4.93,4.98,4.99,4.91,4.91,4,2,2,3.33,255,25245,1,4,0,3,90,Private room in home,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Private room in home,Private room,04/12/2016,15/06/2025,f,t
12243205,15365907,38.91021,-77.01923,100,93,5,2,1,1,126,3,90,21,36,36,36,344,37,5,4.93,4.93,4.93,4.99,5,4.95,4.89,4,2,2,3.12,222,27972,1,4,0,3,90,Entire guest suite,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire guest suite,Entire home/apt,03/10/2019,16/06/2025,f,t
12253009,65969182,38.89128,-76.99913,100,100,1,3,1,1,110,2,30,0,0,2,104,614,57,5,4.94,4.98,4.96,4.98,4.97,4.99,4.92,1,1,0,5.53,255,28050,1,1,0,2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,05/03/2016,15/06/2025,f,t
12289125,8043437,38.90427,-77.02751,100,100,7,1,1,1,81,31,365,0,14,44,319,88,1,0,4.68,4.77,4.57,4.84,4.9,4.94,4.71,7,0,7,0.84,62,5022,1,7,0,31,365,Private room in townhouse,"Washington, DC",within an hour,f,t,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room in townhouse,Private room,03/10/2019,29/06/2024,t,t
12314626,22059325,38.83695,-76.99852,50,50,3,2,2,3,72,31,1125,2,13,43,223,254,0,0,4.81,4.91,4.78,4.98,4.98,4.57,4.88,1,1,0,2.27,0,0,1,1,0,31,1125,Entire loft,"Washington, DC",within a day,f,f,"Congress Heights, Bellevue, Washington Highlands",Entire loft,Entire home/apt,03/10/2019,03/05/2022,t,t
12396888,44583929,38.89813995,-76.99245453,100,99,1,3,1,2,122,2,28,7,37,67,67,235,73,6,4.99,4.98,4.98,5,5,4.93,4.97,1,1,0,2.13,255,31110,1,1,0,2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,03/10/2019,08/06/2025,f,t
12399984,10292686,38.89032745,-77.00325012,100,87,31,4,1,1,119,31,365,30,60,90,365,49,0,0,4.84,4.92,4.94,4.9,4.88,4.98,4.76,16,16,0,0.45,0,12338,1,21,0,31,365,Entire condo,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire condo,Entire home/apt,06/10/2016,29/04/2022,f,t
12423375,2216329,38.88156,-76.99892,100,100,1,2,1,2,113,3,30,5,5,5,5,407,42,2,4.97,4.98,4.96,4.97,4.98,4.98,4.94,1,1,0,3.69,252,28476,1,1,0,3,1125,Entire rental unit,"Washington, DC",within an hour,t,f,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,03/10/2019,09/06/2025,f,t
12494558,32928805,38.89722,-76.99317,100,100,1,4,1,2,183,4,1125,24,54,77,166,78,3,2,4.97,4.99,4.97,4.99,4.99,4.88,4.91,1,1,0,0.71,24,4392,1,1,0,4,1125,Entire townhouse,"Washington, DC",within a day,f,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,06/12/2016,09/06/2025,f,t
12532661,12804388,38.92521,-77.05284,0,0,3,2,1,1,185,2,1125,30,57,87,360,14,0,0,4.86,4.86,5,4.93,5,5,4.93,2,0,2,0.13,0,0,1,3,0,2,1125,Private room in bed and breakfast,"Washington, DC",a few days or more,f,t,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Private room in bed and breakfast,Private room,03/10/2019,21/04/2024,f,t
12535607,31551607,38.89659,-77.00222,100,100,1,6,1,1,119,4,1125,6,26,50,127,130,20,3,4.99,5,5,4.99,5,4.98,4.83,1,1,0,1.47,160,12338,3,1,0,4,1125,Entire townhouse,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,03/10/2019,15/06/2025,f,t
12543010,21446930,38.8851,-77.00546,100,100,2,11,1,1,119,2,730,0,0,0,0,59,0,0,4.78,4.61,4.78,4.95,5,4.98,4.58,1,1,0,0.54,0,12338,6,1,0,2,730,Entire townhouse,"Washington, DC",within an hour,f,t,"Capitol Hill, Lincoln Park",Entire townhouse,Entire home/apt,03/10/2019,16/06/2024,t,t
12562846,4795247,38.92348,-77.0461,90,18,3,3,1,2,110,90,365,0,0,16,291,208,0,0,4.94,4.95,4.96,4.99,5,4.97,4.88,3,3,0,1.87,0,0,1,3,0,90,365,Entire rental unit,"Washington, DC",within a day,f,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire rental unit,Entire home/apt,03/10/2019,01/07/2020,f,t
12623775,11771833,38.87858,-77.0207,100,100,2,6,2,4,500,2,1125,11,32,46,104,208,22,3,4.89,4.9,4.89,4.88,4.95,4.96,4.78,1,1,0,1.91,132,66000,3,2,0,2,1125,Entire home,"Washington, DC",within an hour,t,t,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Entire home,Entire home/apt,07/02/2016,08/06/2025,t,t
12623839,6355960,38.91724,-77.00242,100,98,9,1,1.5,1,82,2,45,12,33,63,338,127,13,2,4.85,4.91,4.82,4.9,4.91,4.63,4.83,3,0,3,1.14,78,6396,1,3,0,1,45,Private room in home,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in home,Private room,05/04/2016,08/06/2025,f,t
12637339,33579876,38.86055,-76.99209,100,98,4,1,1.5,1,70,31,90,29,59,89,89,2,1,0,5,5,5,5,5,5,5,2,1,1,0.08,62,4340,1,2,0,31,90,Private room in townhouse,"Washington, DC",within an hour,f,t,"Sheridan, Barry Farm, Buena Vista",Private room in townhouse,Private room,07/08/2023,10/08/2024,f,t
12656977,415218,38.90037,-76.93872,100,0,1,1,1.5,1,35,32,190,0,15,45,320,7,1,0,5,5,5,5,5,4.71,5,1,0,1,0.07,64,2240,1,1,0,32,190,Private room in home,"Washington, DC",within a day,f,t,"Mayfair, Hillbrook, Mahaning Heights",Private room in home,Private room,03/10/2019,19/08/2024,f,t
12758628,60398867,38.92572,-76.96046,100,100,1,6,2.5,3,207,2,1125,0,0,0,0,105,1,0,4.76,4.85,4.8,4.83,4.9,4.71,4.8,1,1,0,1.01,6,1242,3,1,0,2,1125,Entire townhouse,"Washington, DC",within an hour,f,t,"Woodridge, Fort Lincoln, Gateway",Entire townhouse,Entire home/apt,12/03/2016,29/07/2024,f,t
12758931,69403545,38.91623,-77.02015,100,100,1,2,1,1,200,5,1125,11,41,71,346,124,11,2,5,5,5,5,5,4.95,4.99,1,1,0,1.12,110,22000,1,1,0,5,1125,Entire rental unit,"Washington, DC",within a few hours,t,t,"Howard University, Le Droit Park, Cardozo/Shaw",Entire rental unit,Entire home/apt,03/10/2019,09/06/2025,f,t
12784285,44859433,38.88995,-76.98974,100,100,1,2,1,1,119,3,5,0,0,0,0,206,9,1,4.9,4.96,4.9,4.99,4.96,4.91,4.79,1,1,0,1.86,54,12338,1,1,0,3,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,05/12/2016,21/05/2025,t,t
12833258,65964736,38.94128,-77.01738,100,100,1,2,1,1,110,7,31,0,0,0,259,121,4,0,4.88,4.94,4.94,4.93,4.91,4.74,4.77,1,1,0,1.11,56,6160,1,1,0,7,31,Entire home,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire home,Entire home/apt,07/05/2016,20/02/2025,f,t
12850682,10292686,38.89068,-77.00155,100,87,31,4,1,1,119,31,365,0,0,15,290,11,0,0,5,5,4.91,5,5,5,4.82,16,16,0,0.1,0,12338,2,21,0,31,365,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,03/10/2019,08/06/2022,f,t
12851881,10666566,38.91927,-77.01233,100,97,6,4,2,2,172,2,180,7,28,58,222,145,34,4,4.97,4.97,4.97,5,4.99,4.94,4.94,1,1,0,2.88,204,35088,2,6,0,1.6,1125,Entire rental unit,"Washington, D.C., DC",within an hour,t,f,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,05/02/2021,10/06/2025,f,t
12864169,10292686,38.89032745,-77.00325012,100,87,31,4,1,2,170,31,365,0,0,26,301,71,0,0,4.93,4.99,4.94,5,4.9,4.99,4.83,16,16,0,0.67,0,0,0,21,0,31,365,Entire condo,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire condo,Entire home/apt,10/09/2016,30/06/2022,f,t
12865283,5094757,38.91374,-77.03842,100,100,1,4,1,1,179,1,1125,22,52,82,357,532,49,7,4.88,4.94,4.79,4.98,4.96,4.94,4.83,1,1,0,5.07,255,45645,1,1,0,2.9,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,11/03/2016,15/06/2025,t,t
12866552,10292686,38.89053,-77.00139,100,87,31,4,1,1,119,31,365,4,4,33,308,9,0,0,4.67,5,4.78,5,5,5,4.78,16,16,0,0.08,0,12338,1,21,0,31,365,Tiny home,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Tiny home,Entire home/apt,07/01/2016,08/01/2021,f,t
12866878,10292686,38.89053,-77.00139,100,87,31,4,1,2,150,31,365,0,0,0,168,31,1,0,4.9,5,4.87,5,4.97,4.97,4.81,16,16,0,0.29,62,9300,1,21,0,31,365,Entire townhouse,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire townhouse,Entire home/apt,10/06/2016,30/06/2024,f,t
12885229,70515834,38.89592,-76.99125,100,100,1,2,1,1,119,31,90,0,0,0,0,89,0,0,4.85,4.91,4.88,4.94,4.95,4.87,4.88,1,1,0,0.8,0,12338,1,1,0,31,90,Entire guest suite,"Washington, DC",within an hour,f,t,"Union Station, Stanton Park, Kingman Park",Entire guest suite,Entire home/apt,03/10/2019,21/10/2019,f,t
12886507,9348212,38.93382,-77.06471,100,100,2,2,1,1,145,2,30,7,28,33,288,191,29,2,4.96,4.94,4.96,4.97,4.99,4.98,4.9,1,1,0,1.75,174,25230,1,1,0,2,30,Entire guesthouse,"Washington, DC",within an hour,t,t,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire guesthouse,Entire home/apt,03/10/2019,10/06/2025,f,t
12916338,5656,38.93028,-77.03859,100,100,8,2,2,1,67,1,30,21,32,44,44,235,3,2,4.78,4.89,4.65,4.91,4.96,4.87,4.79,7,0,7,2.12,18,1206,1,8,0,1,1125,Private room in townhouse,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in townhouse,Private room,03/10/2019,16/06/2025,t,t
12926545,7920042,38.93423,-77.04241,100,99,6,1,1,1,65,2,300,7,15,33,198,251,27,4,4.96,4.98,4.98,4.97,4.9,4.88,4.91,2,1,1,2.27,162,10530,1,4,0,1.7,1125,Private room in home,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,03/10/2019,13/06/2025,f,t
12933434,68764345,38.89249,-76.93553,100,100,3,2,1,1,71,1,1125,3,21,51,85,79,7,2,4.76,4.89,4.92,4.91,4.89,4.65,4.82,2,1,1,0.75,42,2982,1,2,0,1,1125,Private room in rental unit,"Washington, DC",within an hour,t,t,"Capitol View, Marshall Heights, Benning Heights",Private room in rental unit,Private room,10/12/2016,28/05/2025,f,t
12935921,45325566,38.93323,-77.02849,100,100,6,1,1,1,475,2,30,0,17,47,321,21,0,0,4.95,5,5,4.9,4.95,4.86,4.86,3,1,2,0.19,0,0,1,3,0,2,30,Private room in home,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,03/10/2019,29/06/2018,f,t
12973607,58228107,38.86104,-76.9709,100,90,1,2,1,1,49,3,1125,1,6,32,32,211,29,2,4.97,4.96,4.95,4.93,4.97,4.73,4.92,1,0,1,2.23,174,8526,1,1,0,3,1125,Private room in townhouse,"Washington, DC",within a few hours,t,t,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",Private room in townhouse,Private room,09/06/2017,02/06/2025,f,t
13001509,67905334,38.93417,-76.96509,80,71,3,1,1,1,33,7,180,0,14,44,319,29,2,0,4.48,4.38,4.34,4.75,4.76,4.43,4.5,1,0,1,0.27,28,924,1,2,0,7,180,Private room in home,"Washington, DC",within a few hours,t,f,"Woodridge, Fort Lincoln, Gateway",Private room in home,Private room,10/12/2016,31/01/2025,f,t
13005087,65403910,38.94744,-77.02246,100,100,2,8,2.5,6,205,3,1125,14,39,69,338,314,24,2,4.68,4.73,4.78,4.92,4.84,4.61,4.62,2,2,0,2.84,144,29520,3,2,0,3,1125,Entire home,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire home,Entire home/apt,03/10/2019,09/06/2025,t,t
13038149,23246212,38.91247,-77.01057,100,95,2,2,1,1,64,2,1125,10,17,46,226,342,52,4,4.85,4.89,4.85,4.94,4.91,4.69,4.79,2,1,1,3.11,255,16320,1,2,0,2,1125,Private room in home,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in home,Private room,06/02/2016,15/06/2025,f,t
13063902,16820693,38.89957,-77.05506,100,91,3,2,1,1,119,90,1125,30,60,90,365,0,0,0,4.85,4.9,4.86,4.94,4.94,4.88,4.8,1,1,0,0,0,12338,1,3,0,90,1125,Entire condo,"Sarasota, FL",within an hour,f,t,"West End, Foggy Bottom, GWU",Entire condo,Entire home/apt,03/10/2019,09/06/2025,f,t
13078902,10292686,38.89032745,-77.00325012,100,87,31,4,1,1,119,31,365,0,21,51,326,47,0,0,4.89,4.89,4.87,4.96,4.89,4.96,4.74,16,16,0,0.57,0,12338,1,21,0,31,365,Entire condo,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire condo,Entire home/apt,03/10/2019,29/05/2023,f,t
13096118,17633,38.91011,-77.05508,100,100,108,3,1,3,153,31,1125,15,28,57,330,80,1,0,4.74,4.72,4.78,4.85,4.81,4.87,4.54,22,22,0,0.73,62,9486,2,25,0,31,451,Entire home,"Washington, DC",within an hour,t,t,"Georgetown, Burleith/Hillandale",Entire home,Entire home/apt,03/10/2019,01/04/2025,t,t
